Return,steps
-9.8,230.0
-7.8,255.0
-9.8,250.0
1.0,284.0
5.0,350.0
-9.8,250.0
-9.8,245.0
-9.8,245.0
-8.8,255.0
2.0,306.0
-7.8,250.0
2.0,415.0
-2.0,261.0
-8.8,250.0
4.0,291.0
0.0,272.0
-2.0,335.0
0.0,355.0
-9.8,258.0
1.0,284.0
-8.8,250.0
0.0,340.0
-9.8,250.0
3.0,295.0
-7.8,235.0
-3.0,308.0
-8.8,245.0
4.0,449.0
4.0,320.0
9.0,384.0
4.0,345.0
-9.8,245.0
-3.0,249.0
1.0,330.0
5.0,305.0
5.0,325.0
8.0,385.0
-8.8,250.0
2.0,370.0
2.0,323.0
-8.8,250.0
-4.0,259.0
1.0,290.0
2.0,271.0
-1.0,270.0
-9.8,245.0
5.0,325.0
0.0,284.0
-9.8,246.0
11.0,413.0
3.0,425.0
0.0,266.0
-1.0,315.0
0.0,288.0
0.0,368.0
3.0,367.0
-9.8,245.0
4.0,323.0
-8.8,235.0
-8.8,256.0
2.0,331.0
-8.8,255.0
-8.8,250.0
6.0,477.0
-7.8,235.0
-8.8,235.0
1.0,418.0
-9.8,247.0
6.0,347.0
1.0,270.0
-8.8,274.0
-8.8,250.0
-9.8,250.0
-9.8,256.0
-7.8,235.0
0.0,287.0
5.0,428.0
-8.8,250.0
-7.8,255.0
-9.8,250.0
14.0,390.0
-8.8,250.0
-7.8,255.0
-8.8,245.0
4.0,390.0
8.0,369.0
11.0,413.0
-2.0,352.0
0.0,424.0
9.0,339.0
1.0,305.0
-9.8,230.0
-7.8,235.0
6.0,366.0
-1.0,280.0
-9.8,245.0
-5.8,255.0
-3.0,249.0
3.0,299.0
-7.8,235.0
-9.8,245.0
-7.8,235.0
-8.8,230.0
-9.8,250.0
-8.8,230.0
4.0,411.0
-7.8,255.0
-3.0,282.0
-7.8,250.0
0.0,320.0
1.0,289.0
3.0,364.0
-3.0,249.0
-8.8,245.0
-8.8,245.0
2.0,354.0
-8.8,250.0
-8.8,230.0
-1.0,282.0
-8.8,235.0
1.0,365.0
-9.8,239.0
2.0,365.0
0.1999999999999993,377.0
-9.8,250.0
-7.8,255.0
5.0,294.0
-9.8,230.0
1.0,268.0
-9.8,245.0
-8.8,250.0
-4.0,285.0
5.0,370.0
-8.8,250.0
-1.0,277.0
4.0,361.0
1.0,261.0
-7.8,255.0
-3.0,321.0
2.0,366.0
-1.0,255.0
4.199999999999999,265.0
-7.8,270.0
7.0,375.0
-1.0,264.0
-8.8,230.0
-9.8,246.0
-9.8,250.0
1.0,288.0
4.0,385.0
-1.0,356.0
-9.8,245.0
2.0,260.0
-9.8,250.0
1.0,295.0
-1.0,348.0
0.0,311.0
-7.8,235.0
-9.8,250.0
-8.8,272.0
-8.8,230.0
2.0,332.0
14.0,510.0
-4.0,243.0
-2.0,303.0
11.0,418.0
2.0,299.0
2.0,320.0
-7.8,235.0
9.0,446.0
4.0,330.0
0.0,342.0
4.0,356.0
-7.8,250.0
1.0,400.0
3.0,328.0
7.0,331.0
0.0,287.0
1.0,361.0
1.0,431.0
-7.8,235.0
1.0,314.0
3.0,329.0
-9.8,247.0
3.0,396.0
4.0,374.0
3.0,344.0
-9.8,252.0
4.0,359.0
-8.8,230.0
1.0,283.0
0.0,345.0
-1.0,307.0
2.0,270.0
3.0,341.0
-8.8,246.0
-6.6,240.0
-4.0,225.0
0.0,281.0
3.0,315.0
-1.0,325.0
-2.0,256.0
-1.0,342.0
2.0,270.0
-3.0,243.0
-8.8,250.0
-8.8,250.0
0.0,335.0
-8.8,235.0
8.0,346.0
5.0,295.0
0.0,323.0
-7.8,255.0
-7.8,255.0
-8.8,230.0
-7.8,255.0
10.0,475.0
2.0,339.0
5.0,393.0
-8.8,250.0
-8.8,230.0
8.0,350.0
-8.8,235.0
-3.0,385.0
-2.0,294.0
2.0,339.0
-7.8,255.0
-7.8,250.0
-9.8,245.0
0.0,309.0
1.0,310.0
3.0,354.0
-8.8,239.0
-1.0,351.0
4.0,423.0
22.0,512.0
5.0,446.0
-8.8,250.0
-9.8,230.0
1.0,406.0
-8.8,230.0
-7.8,250.0
1.0,250.0
-8.8,250.0
-9.8,250.0
-1.0,384.0
3.0,367.0
2.0,304.0
8.0,375.0
-8.8,255.0
-8.8,235.0
-9.8,245.0
-8.8,230.0
1.0,363.0
-7.8,255.0
1.0,300.0
-8.8,250.0
-9.8,245.0
-8.8,233.0
-2.0,294.0
-9.8,245.0
3.0,365.0
0.0,250.0
4.0,385.0
-8.8,235.0
-9.8,246.0
4.0,454.0
-2.0,309.0
-8.8,230.0
3.0,283.0
1.0,359.0
23.0,512.0
-2.0,290.0
4.0,344.0
1.0,299.0
-8.8,250.0
-9.8,245.0
3.0,325.0
4.0,465.0
4.0,323.0
-8.8,230.0
15.0,512.0
-9.8,245.0
0.0,267.0
-3.0,315.0
4.0,374.0
-1.0,303.0
-3.0,300.0
-8.8,250.0
0.0,355.0
-2.0,290.0
3.0,437.0
2.0,356.0
-7.8,250.0
4.0,391.0
-1.0,281.0
-1.0,256.0
5.0,350.0
1.0,361.0
-8.8,250.0
19.0,512.0
-2.0,311.0
4.0,349.0
-8.8,250.0
15.0,446.0
3.0,360.0
0.0,336.0
2.0,382.0
1.0,318.0
-8.8,250.0
-8.8,250.0
4.0,311.0
-9.8,245.0
4.0,390.0
1.0,303.0
7.0,397.0
-9.8,230.0
11.0,455.0
1.0,411.0
0.0,408.0
5.0,389.0
-8.8,255.0
-1.0,254.0
-8.8,235.0
-8.8,235.0
-1.0,337.0
-9.8,246.0
-7.8,235.0
1.0,338.0
7.0,457.0
-1.0,266.0
-7.8,270.0
3.0,355.0
-8.8,247.0
1.0,308.0
-8.8,235.0
-4.0,334.0
8.0,398.0
3.0,346.0
-7.8,235.0
1.0,297.0
-7.8,250.0
-8.8,235.0
-9.8,245.0
-2.0,261.0
1.0,261.0
-2.0,293.0
-7.8,235.0
1.0,338.0
4.0,350.0
1.0,282.0
-9.8,230.0
0.0,260.0
4.0,280.0
0.0,357.0
2.0,305.0
4.0,314.0
10.0,442.0
4.0,312.0
-7.8,250.0
-8.8,236.0
-7.8,250.0
-1.0,406.0
6.0,356.0
0.0,315.0
-8.8,250.0
-8.8,235.0
-7.8,250.0
2.0,303.0
7.0,373.0
-8.8,255.0
3.0,313.0
-3.0,344.0
-2.0,302.0
-8.8,235.0
-7.8,255.0
0.0,275.0
-9.8,245.0
-1.0,248.0
0.0,303.0
-9.8,250.0
-9.8,245.0
-2.0,307.0
-8.8,245.0
-9.8,245.0
-8.8,255.0
9.0,412.0
-7.8,235.0
9.0,388.0
-9.8,255.0
-1.0,380.0
-8.8,230.0
-9.8,230.0
6.0,376.0
3.0,379.0
2.0,297.0
2.0,382.0
-8.8,250.0
-9.8,250.0
-2.0,299.0
-8.8,235.0
1.0,260.0
-9.8,245.0
-9.8,250.0
1.0,305.0
-8.8,255.0
-7.8,255.0
-8.8,250.0
1.0,377.0
5.0,373.0
-7.8,235.0
-1.0,346.0
5.0,379.0
1.0,322.0
-8.8,235.0
-8.8,245.0
-8.8,235.0
5.0,364.0
-1.0,387.0
-9.8,245.0
-7.8,235.0
-8.8,235.0
4.0,300.0
2.0,338.0
2.0,249.0
6.0,333.0
-8.8,250.0
-7.8,255.0
-2.0,290.0
-2.0,266.0
-8.8,235.0
7.0,379.0
3.0,398.0
-2.0,270.0
10.0,387.0
-9.8,245.0
-1.0,302.0
-9.8,245.0
2.0,331.0
-9.8,230.0
7.0,364.0
6.0,426.0
7.0,290.0
-7.8,235.0
4.0,324.0
9.0,361.0
5.0,382.0
-8.8,257.0
0.0,395.0
-8.8,230.0
2.0,298.0
4.0,294.0
6.0,320.0
-8.8,250.0
0.0,250.0
0.0,318.0
-7.8,235.0
8.0,369.0
-6.6,255.0
2.0,275.0
0.0,310.0
4.0,386.0
-3.0,321.0
0.0,320.0
-8.8,250.0
1.0,283.0
5.0,377.0
-5.8,225.0
-8.8,235.0
-9.8,250.0
0.0,267.0
3.0,235.0
-9.8,245.0
5.0,326.0
4.0,368.0
-8.8,235.0
-7.8,235.0
2.0,255.0
1.0,290.0
-8.8,235.0
5.0,351.0
-9.8,255.0
4.0,310.0
7.0,362.0
1.0,280.0
-7.8,270.0
6.0,402.0
4.0,343.0
-8.8,250.0
-8.8,257.0
-9.8,250.0
-9.8,230.0
1.0,363.0
5.0,375.0
-7.8,255.0
8.0,416.0
1.0,311.0
1.0,305.0
-1.0,275.0
-9.8,245.0
5.0,391.0
-1.0,289.0
-8.8,245.0
-8.8,250.0
3.0,332.0
-7.8,270.0
2.0,358.0
3.0,317.0
1.0,314.0
-8.8,260.0
8.0,400.0
3.0,407.0
-9.8,230.0
-7.8,255.0
-9.8,250.0
5.0,339.0
-8.8,250.0
1.0,329.0
-8.8,230.0
0.0,295.0
-9.8,257.0
7.0,354.0
-1.0,349.0
6.0,358.0
4.0,297.0
1.0,340.0
-9.8,245.0
2.0,236.0
0.0,319.0
2.0,271.0
1.0,360.0
9.0,384.0
-4.0,225.0
4.0,447.0
-8.8,250.0
-8.8,255.0
-7.8,250.0
3.0,332.0
-8.8,235.0
-9.8,245.0
7.0,375.0
4.0,319.0
-9.8,232.0
-9.8,245.0
-7.8,250.0
1.0,370.0
-1.0,354.0
2.0,307.0
-9.8,245.0
-1.0,375.0
2.0,286.0
3.0,340.0
-8.8,250.0
-2.0,290.0
-3.0,275.0
1.0,294.0
3.0,363.0
-7.8,235.0
-1.0,324.0
1.0,295.0
7.0,475.0
3.0,269.0
-7.8,255.0
1.0,352.0
5.0,444.0
-8.8,250.0
-7.8,235.0
1.0,330.0
-2.0,428.0
-3.0,270.0
10.0,431.0
1.0,330.0
-9.8,245.0
-8.8,232.0
-9.8,250.0
1.0,291.0
2.0,341.0
7.0,405.0
-9.8,250.0
-7.8,255.0
-7.8,255.0
-8.8,250.0
-8.8,235.0
-9.8,245.0
3.0,396.0
-8.8,230.0
-7.8,235.0
3.0,299.0
-1.0,426.0
10.0,495.0
0.0,299.0
-9.8,230.0
-8.8,258.0
-9.8,250.0
16.0,482.0
4.0,310.0
-9.8,230.0
-9.8,245.0
2.0,280.0
-8.8,235.0
1.1999999999999993,311.0
-9.8,245.0
-9.8,245.0
11.0,467.0
3.0,351.0
15.0,458.0
-2.0,272.0
1.0,288.0
-9.8,230.0
2.0,285.0
-8.8,245.0
-9.8,247.0
4.0,501.0
0.0,275.0
1.0,379.0
-7.8,250.0
0.0,343.0
-8.8,235.0
0.0,238.0
1.0,292.0
2.0,298.0
-8.8,245.0
4.0,337.0
6.0,423.0
-8.8,250.0
0.0,332.0
-1.0,309.0
-1.0,262.0
-8.8,250.0
-1.0,301.0
-7.8,250.0
-1.0,270.0
-8.8,235.0
3.0,382.0
4.0,361.0
-8.8,248.0
6.0,312.0
12.0,459.0
4.0,321.0
-9.8,230.0
3.0,352.0
-6.8,230.0
-8.8,250.0
-8.8,250.0
-1.0,355.0
4.0,365.0
-8.8,250.0
-8.8,250.0
-9.8,232.0
2.0,365.0
2.0,331.0
-8.8,245.0
4.0,295.0
2.0,413.0
1.0,356.0
1.0,255.0
-9.8,245.0
7.0,367.0
11.0,385.0
11.0,375.0
-8.8,255.0
0.0,313.0
6.0,336.0
-6.8,275.0
-9.8,250.0
-1.0,307.0
-1.0,295.0
2.0,320.0
5.0,291.0
-9.8,250.0
10.0,485.0
-9.8,250.0
0.0,281.0
2.0,258.0
-1.0,305.0
3.0,320.0
-3.0,305.0
0.0,279.0
-9.8,245.0
1.0,318.0
7.0,490.0
-8.8,245.0
-8.8,236.0
-9.8,255.0
3.0,295.0
-8.8,235.0
0.0,269.0
2.0,361.0
13.0,504.0
-8.8,250.0
-2.0,304.0
-6.8,240.0
0.0,297.0
-8.8,237.0
1.0,335.0
-8.8,250.0
-9.8,250.0
-3.0,293.0
7.0,395.0
0.0,342.0
1.0,271.0
2.0,336.0
20.0,512.0
7.0,325.0
-9.8,255.0
2.0,421.0
1.0,356.0
-2.0,275.0
-8.8,245.0
-1.0,389.0
2.0,357.0
4.0,324.0
3.0,395.0
2.0,349.0
-7.8,235.0
-3.0,253.0
1.0,314.0
0.0,281.0
-8.8,230.0
-2.0,229.0
0.0,316.0
2.0,364.0
4.0,346.0
-9.8,250.0
8.0,310.0
-8.8,235.0
2.0,309.0
1.0,339.0
-1.0,259.0
-9.8,250.0
-1.0,246.0
-9.8,250.0
-7.8,270.0
0.0,356.0
5.0,389.0
-8.8,255.0
-1.0,250.0
-8.8,258.0
19.0,512.0
-8.8,235.0
-2.0,279.0
10.0,427.0
-9.8,238.0
3.0,326.0
3.0,349.0
-8.8,230.0
1.0,300.0
1.0,335.0
6.0,391.0
-8.8,250.0
-9.8,250.0
-9.8,250.0
-9.8,250.0
-8.8,235.0
9.0,425.0
-8.8,245.0
-9.8,245.0
-3.0,373.0
-7.8,235.0
-9.8,250.0
0.0,296.0
0.0,352.0
1.0,348.0
-8.8,230.0
-1.0,268.0
1.0,269.0
3.0,279.0
-8.8,250.0
-7.8,235.0
5.0,298.0
0.0,334.0
5.0,325.0
1.0,265.0
4.0,384.0
3.0,347.0
3.0,317.0
4.0,297.0
-9.8,250.0
10.0,422.0
0.0,276.0
2.0,334.0
-8.8,251.0
3.0,315.0
-3.0,296.0
-8.8,235.0
2.0,287.0
2.0,274.0
-7.8,250.0
-8.8,230.0
1.0,315.0
-9.8,250.0
4.0,413.0
-9.8,245.0
5.0,366.0
7.0,445.0
9.0,409.0
-3.0,313.0
-8.8,251.0
-2.0,263.0
4.0,297.0
5.0,305.0
-9.8,230.0
-9.8,250.0
23.0,512.0
0.0,286.0
-4.0,243.0
-7.8,255.0
2.0,315.0
3.0,341.0
-9.8,245.0
0.0,368.0
6.0,414.0
6.0,460.0
2.0,377.0
6.0,391.0
0.0,247.0
-8.8,245.0
-7.8,235.0
-8.8,245.0
2.0,376.0
-8.8,250.0
1.0,274.0
3.0,411.0
-7.8,235.0
-8.8,245.0
5.0,356.0
-7.8,250.0
-7.8,250.0
0.0,335.0
-9.8,250.0
-8.8,235.0
-8.8,235.0
4.0,371.0
-2.0,306.0
-8.8,245.0
-9.8,245.0
4.0,415.0
2.0,456.0
-7.8,250.0
-1.0,251.0
20.0,512.0
-8.8,230.0
-1.0,264.0
-9.8,250.0
-1.0,319.0
-8.8,273.0
5.0,309.0
-1.0,278.0
5.0,410.0
5.0,317.0
-8.8,230.0
15.0,503.0
-8.8,250.0
2.0,426.0
-8.8,249.0
-3.0,256.0
0.0,316.0
0.0,292.0
0.0,292.0
-7.8,250.0
3.0,366.0
5.0,355.0
-1.0,284.0
0.0,366.0
-8.8,255.0
24.0,512.0
1.0,323.0
2.0,278.0
12.0,485.0
8.0,344.0
-8.8,250.0
-8.8,252.0
2.0,270.0
-3.8,350.0
-3.0,263.0
4.0,427.0
-9.8,245.0
-7.8,235.0
0.0,294.0
-7.8,235.0
-2.0,264.0
1.0,370.0
5.0,346.0
-8.8,230.0
-9.8,250.0
-1.0,285.0
-9.8,230.0
3.0,262.0
-7.8,255.0
-9.8,250.0
5.0,359.0
-9.8,230.0
5.0,371.0
2.0,404.0
-8.8,250.0
-9.8,250.0
-9.8,245.0
-8.8,245.0
1.0,370.0
-8.8,245.0
-8.8,235.0
-8.8,235.0
-8.8,230.0
-8.8,258.0
-8.8,250.0
-9.8,230.0
-8.8,235.0
-8.8,250.0
3.0,342.0
1.0,328.0
0.0,330.0
-9.8,250.0
-9.8,230.0
-8.8,258.0
4.0,290.0
-7.8,250.0
-8.8,230.0
-8.8,250.0
1.0,277.0
-8.8,235.0
-8.8,246.0
-8.8,235.0
-7.8,255.0
-8.8,250.0
-4.0,285.0
-7.8,255.0
-8.8,250.0
-1.0,315.0
-8.8,250.0
-1.0,325.0
-9.8,230.0
6.0,410.0
-8.8,230.0
6.0,414.0
7.0,358.0
-9.8,247.0
-9.8,245.0
-9.8,250.0
3.0,362.0
-9.8,245.0
-9.8,260.0
-9.8,247.0
24.0,512.0
-3.0,315.0
6.0,306.0
1.1999999999999993,235.0
-7.8,235.0
3.0,262.0
-3.8,260.0
-1.0,285.0
-8.8,250.0
-8.8,230.0
10.0,407.0
-8.8,230.0
5.0,347.0
-2.8,245.0
0.0,296.0
-8.8,230.0
2.0,301.0
10.0,436.0
-8.8,230.0
2.0,358.0
4.0,291.0
-1.0,479.0
1.0,385.0
5.0,333.0
-8.8,246.0
4.0,383.0
-9.8,245.0
3.0,415.0
-8.8,255.0
5.0,448.0
-8.8,250.0
-7.8,255.0
1.0,243.0
-1.0,268.0
-8.8,250.0
3.0,442.0
5.0,337.0
4.0,366.0
2.0,259.0
-3.0,298.0
0.0,333.0
-3.0,302.0
16.0,512.0
2.0,398.0
2.0,294.0
5.0,372.0
-8.8,235.0
-9.8,245.0
7.0,419.0
-2.0,324.0
8.0,421.0
3.0,288.0
2.0,317.0
1.0,452.0
-7.8,250.0
1.0,296.0
-8.8,250.0
-1.0,368.0
0.0,367.0
10.0,467.0
-8.8,230.0
22.0,512.0
-7.8,235.0
2.0,324.0
5.0,395.0
-8.8,230.0
1.0,299.0
2.0,309.0
1.0,314.0
-1.0,354.0
-8.8,270.0
-7.8,270.0
-8.8,235.0
-9.8,255.0
-9.8,250.0
-9.8,230.0
-4.0,320.0
-8.8,250.0
-9.8,230.0
4.0,395.0
-7.8,255.0
2.0,317.0
-8.8,250.0
3.0,340.0
-7.8,235.0
-1.0,288.0
-2.0,379.0
0.0,297.0
4.0,310.0
-9.8,245.0
-1.0,363.0
-9.8,230.0
-8.8,235.0
1.0,285.0
-9.8,255.0
-8.8,250.0
5.0,394.0
-3.0,290.0
-7.8,250.0
-9.8,249.0
4.0,311.0
2.0,285.0
-3.0,368.0
5.0,390.0
-2.0,319.0
5.0,456.0
-7.8,255.0
1.0,323.0
1.0,299.0
-9.8,230.0
21.0,512.0
-9.8,245.0
2.0,346.0
-9.8,230.0
0.0,259.0
-7.8,235.0
20.0,512.0
-7.8,255.0
-8.8,230.0
5.0,345.0
-8.8,235.0
8.0,395.0
1.0,279.0
3.0,380.0
-7.8,250.0
-1.0,273.0
5.0,306.0
-9.8,249.0
7.0,304.0
-7.8,235.0
-9.8,230.0
-8.8,250.0
4.0,330.0
-1.0,330.0
-1.0,297.0
7.0,390.0
-7.8,255.0
-8.8,250.0
-9.8,250.0
-2.0,271.0
9.0,450.0
-7.8,250.0
1.0,320.0
-8.8,245.0
9.0,443.0
0.0,285.0
-9.8,245.0
-3.0,297.0
3.0,318.0
0.0,315.0
-7.8,255.0
3.0,417.0
1.0,324.0
5.0,391.0
7.0,360.0
2.0,393.0
7.0,378.0
-7.8,235.0
0.0,307.0
-8.8,230.0
-8.8,271.0
3.0,362.0
2.0,388.0
-9.8,245.0
-5.8,215.0
-8.8,250.0
-2.0,290.0
9.0,440.0
-8.8,250.0
-9.8,245.0
-9.8,255.0
3.0,305.0
20.0,512.0
-9.8,250.0
4.0,365.0
6.0,285.0
-9.8,245.0
1.0,286.0
6.0,407.0
-9.8,262.0
-8.8,255.0
-9.8,245.0
-8.8,245.0
7.0,380.0
3.0,317.0
-8.8,235.0
1.0,373.0
-9.8,245.0
-7.8,250.0
-8.8,250.0
3.0,297.0
-7.8,255.0
-8.8,235.0
-7.8,250.0
-1.0,377.0
0.0,311.0
-8.8,246.0
-2.0,302.0
-9.8,245.0
-2.0,285.0
-7.8,235.0
-9.8,245.0
-8.8,235.0
-8.8,245.0
-8.8,250.0
0.0,347.0
1.0,313.0
-8.8,235.0
-9.8,230.0
-4.0,310.0
1.0,269.0
0.0,272.0
-8.8,250.0
-9.8,250.0
-8.8,255.0
-3.0,277.0
-7.8,250.0
-7.8,255.0
5.0,376.0
-8.8,250.0
-7.8,235.0
14.0,466.0
6.0,346.0
-8.8,250.0
-2.0,285.0
4.0,348.0
0.0,409.0
7.0,340.0
-7.8,255.0
-8.8,250.0
1.0,286.0
-9.8,250.0
-9.8,258.0
-1.0,274.0
-4.0,304.0
-1.0,320.0
-8.8,230.0
-2.0,324.0
-3.0,318.0
-9.8,230.0
-9.8,245.0
2.0,370.0
1.0,300.0
2.0,282.0
3.0,260.0
-8.8,235.0
0.0,235.0
-1.0,310.0
3.0,311.0
-9.8,245.0
-7.8,235.0
2.0,415.0
0.0,272.0
-4.0,274.0
-8.8,245.0
4.0,395.0
3.0,352.0
-7.8,235.0
2.0,291.0
4.0,310.0
-7.8,250.0
-7.8,235.0
3.0,272.0
-9.8,245.0
-1.0,277.0
-7.8,235.0
-7.8,250.0
-7.8,235.0
3.0,339.0
6.0,350.0
4.0,459.0
21.0,512.0
7.0,332.0
-8.8,250.0
4.0,319.0
2.0,254.0
-1.0,261.0
1.0,280.0
1.0,285.0
-8.8,250.0
5.0,315.0
0.0,266.0
-7.8,255.0
12.0,463.0
-8.8,256.0
1.0,323.0
4.0,425.0
-3.0,267.0
-7.8,235.0
9.0,350.0
-1.0,356.0
-1.0,252.0
1.0,251.0
-7.8,235.0
4.0,290.0
3.0,331.0
0.0,363.0
1.0,311.0
-8.8,272.0
0.0,271.0
-8.8,245.0
-8.8,230.0
1.0,315.0
5.0,375.0
1.0,358.0
-2.0,315.0
-9.8,250.0
0.0,285.0
-8.8,230.0
-4.0,289.0
-9.8,245.0
3.0,398.0
1.0,283.0
-8.8,250.0
2.0,378.0
7.0,368.0
-8.8,250.0
-1.0,354.0
1.0,355.0
4.0,406.0
2.0,390.0
-1.0,267.0
-2.0,295.0
-7.8,255.0
0.0,306.0
-8.8,230.0
-9.8,250.0
0.0,432.0
0.0,276.0
-8.8,235.0
8.0,455.0
4.0,355.0
1.0,405.0
4.0,305.0
4.0,368.0
-9.8,230.0
-7.8,250.0
-7.8,255.0
-8.8,251.0
-4.0,321.0
5.0,385.0
0.0,289.0
1.0,274.0
2.0,433.0
4.0,327.0
0.0,348.0
9.0,465.0
-2.0,255.0
-9.8,245.0
-5.0,265.0
8.0,431.0
3.0,382.0
-9.8,230.0
6.0,498.0
-7.8,255.0
-1.0,308.0
3.0,353.0
3.0,346.0
3.0,298.0
8.0,419.0
4.0,303.0
-2.8,230.0
0.0,283.0
4.0,321.0
1.0,330.0
-1.0,279.0
-9.8,245.0
4.0,359.0
-1.0,375.0
-7.8,235.0
-1.0,244.0
20.0,512.0
4.0,477.0
-8.8,230.0
-4.8,295.0
1.0,355.0
4.0,325.0
-8.8,255.0
2.0,425.0
1.0,270.0
2.0,244.0
10.0,431.0
4.0,389.0
-7.8,255.0
4.0,307.0
-2.0,322.0
-8.8,236.0
-4.0,301.0
3.0,436.0
6.0,339.0
11.0,453.0
-7.8,250.0
5.0,345.0
-8.8,250.0
-9.8,245.0
0.0,297.0
5.199999999999999,327.0
1.0,350.0
-8.8,250.0
4.0,332.0
-8.8,250.0
-1.0,370.0
2.0,292.0
5.0,364.0
-9.8,245.0
9.0,448.0
-8.8,255.0
0.0,298.0
3.0,320.0
-8.8,250.0
0.0,251.0
0.0,262.0
2.0,288.0
3.0,375.0
