update,pg_loss,value_loss,entropy_loss,total_loss,update time
0,-0.036378297954797745,0.11839046329259872,1.1284747123718262,0.07072741538286209,161.4697280590044
1,-0.04358937591314316,0.6839109659194946,1.0796948671340942,0.6295246481895447,11.463602101001015
2,-0.05775585025548935,0.032078757882118225,0.9672446250915527,-0.035349540412425995,15.589377923999564
3,-0.03886016085743904,0.01460257824510336,1.150330901145935,-0.03576089069247246,7.246779052999045
4,-0.04618443548679352,0.565045952796936,1.138196349143982,0.5074795484542847,11.64535040800547
