update,pg_loss,value_loss,entropy_loss,total_loss,update time
22,-0.05852021276950836,1.8211195468902588,1.0068122148513794,1.7525311708450317,10.360584318999827
23,0.04660632833838463,0.530913233757019,1.1412632465362549,0.566106915473938,14.847325785000066
24,-0.025529922917485237,0.31589359045028687,0.9874853491783142,0.2804888188838959,19.753897462999703
25,-0.015624916180968285,0.21703995764255524,0.9392614960670471,0.1920224279165268,85.56591901299998
26,-0.00909342523664236,0.01303933747112751,0.9404473304748535,-0.005458560772240162,8.311996166000426
27,-0.05640852451324463,0.30597373843193054,1.2038191556930542,0.2375270277261734,14.938229589999537
28,0.027954112738370895,0.8535687327384949,1.232377290725708,0.8691990375518799,8.15349630899982
29,-0.0482216402888298,0.21668276190757751,1.224420189857483,0.15621691942214966,7.4268254600001455
30,-0.024852406233549118,0.8345083594322205,0.9954575300216675,0.7997013926506042,86.4562986660003
31,-0.018736515194177628,0.3974095284938812,1.084733247756958,0.3678256869316101,13.449814632999733
32,-0.028312359005212784,0.6825681924819946,0.9690960645675659,0.6445648670196533,14.713703368000097
33,-0.024947989732027054,0.6680169701576233,1.071372389793396,0.632355272769928,10.785361582000405
34,-0.0425681471824646,0.11835548281669617,1.162501573562622,0.06416232138872147,11.894022913000299
35,-0.014820719137787819,0.21813063323497772,1.1388212442398071,0.19192169606685638,98.56170206000024
36,-0.028383836150169373,0.39642134308815,1.0181516408920288,0.35785600543022156,16.87345013400045
37,-0.006584398914128542,0.8336116075515747,0.847393274307251,0.8185532689094543,15.569532216999505
38,-0.04686400294303894,1.1777645349502563,1.2225158214569092,1.1186753511428833,6.3161255630002415
39,-0.019222036004066467,1.3009169101715088,0.9248764514923096,1.2724461555480957,8.862967343000491
40,-0.007794850505888462,0.013803243637084961,1.0076285600662231,-0.004067892208695412,61.32883233699977
41,0.04612291231751442,2.6797866821289062,1.2401059865951538,2.7135086059570312,10.637395842000842
42,-0.011821717955172062,0.814114511013031,1.0426238775253296,0.7918665409088135,10.438447804001044
43,-0.039534710347652435,0.43200406432151794,0.9743697643280029,0.38272565603256226,4.210450769998715
44,-0.009633989073336124,0.21169573068618774,1.407670259475708,0.18798503279685974,15.50397706700096
45,-0.023666739463806152,0.2142574042081833,0.9247656464576721,0.18134300410747528,88.34715329400024
46,-0.037027083337306976,0.42075350880622864,1.0178308486938477,0.37354812026023865,6.820174190999751
47,0.003788623958826065,0.01891276426613331,1.1679168939590454,0.011022219434380531,20.13869032799994
48,-0.013000842183828354,0.3186945617198944,0.8492426872253418,0.2972012758255005,8.974620596000022
49,-0.02632082998752594,0.5990878343582153,1.0251750946044922,0.5625152587890625,6.647745694999685
50,-0.022040024399757385,0.6212908029556274,1.16421377658844,0.5876086354255676,86.39192764000109
51,-0.003092655912041664,0.3945551812648773,1.3012969493865967,0.37844955921173096,17.045706576000157
52,-0.03502889722585678,0.018647754564881325,1.0523946285247803,-0.026905089616775513,15.858912984000199
53,-0.01845649816095829,0.17814506590366364,1.156905174255371,0.1481195092201233,5.903141394999693
54,-0.02195528894662857,0.6800258159637451,0.9588254690170288,0.6484822630882263,21.62702090899984
55,-0.03072405979037285,0.05052956938743591,1.0187022686004639,0.00961848720908165,64.64495366700066
56,-0.010213878937065601,0.017657481133937836,0.9940528869628906,-0.002496926113963127,7.948884311999791
57,-0.035949185490608215,0.67523193359375,0.9243960380554199,0.6300387978553772,20.613706830999945
58,-0.01671646535396576,0.016878537833690643,1.0211269855499268,-0.010049196891486645,17.258788650000497
59,-0.02989956922829151,0.020669883117079735,1.164379596710205,-0.020873481407761574,5.85953336700004
60,-0.02864956296980381,0.5101978778839111,1.2369627952575684,0.4691786766052246,66.66321745700043
61,-0.040229566395282745,0.42095744609832764,1.158477783203125,0.3691430985927582,16.445255227001326
62,-0.03206881508231163,1.3638982772827148,1.0695096254348755,1.321134328842163,22.92040260899921
63,-0.01986897736787796,0.38704654574394226,1.2204698324203491,0.35497286915779114,15.590194751001036
64,-0.023966770619153976,0.35576504468917847,1.0310769081115723,0.32148751616477966,19.735743823999655
65,-0.02053799107670784,0.020682573318481445,1.3202745914459229,-0.013058163225650787,43.301376714998696
66,-0.07331354916095734,0.5612545013427734,1.256708025932312,0.47537389397621155,11.741096173000187
67,-0.029686031863093376,0.30135393142700195,1.1980607509613037,0.25968730449676514,21.558124735000092
68,0.0037412275560200214,0.5819416046142578,1.2781143188476562,0.5729016661643982,35.95751365399883
69,-0.01287148054689169,0.8251708745956421,0.8405845165252686,0.803893506526947,26.619573161000517
70,-0.02727094478905201,0.26448485255241394,0.9890957474708557,0.22732295095920563,50.51190784800019
71,-0.0333588533103466,0.6796473860740662,0.9968113303184509,0.6363204121589661,15.764430524999625
72,-0.009767795912921429,0.10524199157953262,0.8612610101699829,0.08686158806085587,4.022455030000856
73,-0.022665053606033325,0.06338836252689362,1.270606279373169,0.02801724523305893,32.267643487000896
74,-0.0015036119148135185,0.5027242302894592,0.9356051683425903,0.4918645918369293,15.316409843000656
75,-0.02997792884707451,0.8132429718971252,1.1926170587539673,0.7713388800621033,39.32511397599956
76,-0.019769614562392235,0.1250869631767273,0.8373395204544067,0.09694395214319229,11.095992103999379
77,-0.02204045094549656,1.21321439743042,1.1256282329559326,1.179917573928833,12.693619961999502
78,-0.009064865298569202,0.40181824564933777,0.8402241468429565,0.3843511641025543,34.1930701780002
79,0.030066948384046555,0.42969179153442383,1.2490075826644897,0.44726866483688354,24.291960910999478
80,0.009931212291121483,0.11771939694881439,1.226950764656067,0.11538109928369522,29.849021478001305
81,-0.06050443276762962,0.03119988925755024,1.208597183227539,-0.041390515863895416,40.09724857999936
82,-0.04448678344488144,0.3156271278858185,1.127070665359497,0.25986963510513306,9.050329874000454
83,-0.015412066131830215,0.11868271231651306,0.934226930141449,0.09392838180065155,24.99309513099979
84,0.028415456414222717,0.1505124717950821,1.2966208457946777,0.16596171259880066,32.710022192000906
85,-0.02326956018805504,0.3025586009025574,1.1439952850341797,0.2678490877151489,17.160455619999993
86,0.04806714504957199,2.782599449157715,1.0467625856399536,2.8201990127563477,10.21709263699995
87,-0.02946673147380352,1.0213464498519897,0.9120684266090393,0.9827589988708496,21.599660353000218
88,-0.018964193761348724,0.5197185277938843,0.9780352115631104,0.4909740090370178,31.430567749999682
89,-0.020508982241153717,0.5229427218437195,0.9154794216156006,0.4932789206504822,37.480102073001035
90,-0.006500388495624065,0.017845533788204193,1.4705376625061035,-0.0033602314069867134,13.282627163000143
91,-0.03086961805820465,0.02838125452399254,1.1441590785980225,-0.013929953798651695,22.151630188000127
92,-0.020699894055724144,0.016864504665136337,1.0945416688919067,-0.014780805446207523,11.527783733999968
93,-0.010709524154663086,1.1865739822387695,0.8016428351402283,1.167847990989685,38.47539707899887
94,-0.022693078964948654,0.024104714393615723,1.1574954986572266,-0.010163319297134876,38.44802213799994
95,-0.026999659836292267,0.23359398543834686,0.9304354190826416,0.19728995859622955,15.172727754001244
96,-0.031476154923439026,0.21206581592559814,0.994192361831665,0.1706477403640747,37.57874291499866
97,-0.012415035627782345,0.39975443482398987,1.0306187868118286,0.3770332336425781,8.94500491800136
98,-0.019378669559955597,0.11960069835186005,1.0393013954162598,0.08982901275157928,45.59726289500031
99,-0.002640032907947898,0.5957721471786499,0.8395116329193115,0.5847370028495789,17.78164934600136
100,-0.03061307594180107,0.21616265177726746,1.0330586433410645,0.17521898448467255,19.44519937199948
101,0.0026021432131528854,1.487231969833374,0.9875779747962952,1.4799582958221436,25.699854185999357
102,-0.019779354333877563,2.7900705337524414,1.0938799381256104,2.759352207183838,8.08834654400016
103,-0.025821806862950325,2.4073145389556885,1.000335454940796,2.3714892864227295,35.144528843000444
104,-0.0306598749011755,0.3028504252433777,1.2578938007354736,0.2596116065979004,19.904733878000116
105,0.004229363985359669,0.5645677447319031,1.220679521560669,0.5565903186798096,27.262408300999596
106,-0.009184989146888256,0.8964415788650513,0.9494129419326782,0.8777624368667603,31.58513783499984
107,-0.03862229734659195,0.12825718522071838,1.0567858219146729,0.07906702905893326,6.762041917001625
108,0.0007846519583836198,0.5514335632324219,0.9330655336380005,0.5428875684738159,47.71269844699964
109,-0.03034757450222969,0.70974200963974,1.237865686416626,0.667015790939331,12.638699732999157
110,-0.0006294114282354712,0.2175249606370926,0.9848062992095947,0.2070474922657013,20.152991545000987
111,-0.049020905047655106,0.13258224725723267,0.9964133501052856,0.07359721511602402,23.450040132998765
112,-0.03948881849646568,0.43823716044425964,1.0140504837036133,0.38860782980918884,29.264676472001156
113,-0.014485297724604607,0.42499637603759766,1.074438214302063,0.3997666835784912,33.5688590259997
114,-0.015545566566288471,0.6239702105522156,0.9335501194000244,0.5990891456604004,9.767134769001132
115,-0.020864205434918404,0.01759018935263157,0.834222674369812,-0.011616243049502373,23.32044459500139
116,-0.029308801516890526,0.683690071105957,1.0419093370437622,0.6439622044563293,61.731066962000114
117,-0.02657201699912548,0.3630976676940918,1.0178065299987793,0.32634758949279785,19.369918047999818
118,-0.0307533647865057,0.025170153006911278,1.1785569190979004,-0.017368780449032784,15.508713915000044
119,-0.0160128865391016,0.3848285675048828,1.23820161819458,0.3564336895942688,7.506362645999616
120,-0.024832898750901222,0.4217768907546997,1.1485188007354736,0.3854587972164154,15.218835163999756
121,-0.002300487831234932,0.5084806680679321,1.20127534866333,0.49416741728782654,59.98478466199958
122,-0.022132573649287224,0.9849894642829895,1.0615791082382202,0.9522411227226257,4.64625796799919
123,-0.048517681658267975,0.20966596901416779,1.1438668966293335,0.14970961213111877,30.796042985000895
124,-0.02641804702579975,1.0813426971435547,1.1552460193634033,1.0433721542358398,19.12707497699921
125,-0.0064362939447164536,0.30329960584640503,1.3770967721939087,0.28309234976768494,7.604932876000021
126,-0.011879024095833302,0.1147044450044632,1.185899019241333,0.09096642583608627,39.10478648199933
127,-0.010769600048661232,0.01742718555033207,0.9885847568511963,-0.0032282620668411255,20.442615997000757
128,-0.007426108233630657,0.5786910653114319,1.0599045753479004,0.5606659650802612,26.45087454699933
129,-0.018614262342453003,0.02529297210276127,1.0011405944824219,-0.003332695923745632,29.542671175000578
130,-0.01010797917842865,1.2880420684814453,1.0731374025344849,1.2672027349472046,25.609078593999584
131,-0.02146187238395214,0.8110965490341187,1.1476473808288574,0.7781582474708557,9.62755397500041
132,-0.041542503982782364,0.31658506393432617,1.1178902387619019,0.2638636529445648,28.43088899400027
133,0.01928199827671051,0.11415264010429382,1.3627026081085205,0.11980761587619781,52.0362255809996
134,-0.015453250147402287,0.8325057625770569,1.0768802165985107,0.8062836527824402,6.856634552999822
135,-0.0034150173887610435,1.9180790185928345,0.9007136821746826,1.9056569337844849,9.537449569999808
136,-0.023346368223428726,0.8671208620071411,0.944572925567627,0.8343287706375122,22.956989219001116
137,0.04651816189289093,0.6169899702072144,1.2771189212799072,0.650736927986145,32.44852411300053
138,-0.02497636340558529,0.31420421600341797,1.1193814277648926,0.2780340313911438,16.886482134999824
139,-0.006398370489478111,0.9198199510574341,0.9818798303604126,0.9036027789115906,36.193570081999496
140,-0.023310622200369835,0.5642602443695068,1.1403164863586426,0.5295464992523193,5.697348634999798
141,0.0011750940466299653,1.011127233505249,1.1519672870635986,1.0007826089859009,30.10317415800091
142,-0.01886190101504326,2.199145793914795,1.1109665632247925,2.1691741943359375,37.42012662799971
143,0.0038228549528867006,0.016986701637506485,1.0840562582015991,0.009968995116651058,18.206742026999564
144,0.15530842542648315,0.820451021194458,1.218062400817871,0.9635788202285767,31.979443834999984
145,-0.037585560232400894,0.7719496488571167,1.0183062553405762,0.724181056022644,12.827579538999998
146,-0.02156326174736023,1.4138379096984863,0.7571444511413574,1.3847031593322754,22.478075652999905
147,0.022522103041410446,0.6269471049308777,1.089792251586914,0.6385712623596191,69.37780119199851
148,-0.03932248055934906,0.4334571361541748,1.157199501991272,0.38256263732910156,9.25559438700111
149,0.030087973922491074,1.3910560607910156,1.3098665475845337,1.4080452919006348,13.700590472999465
150,-0.027548184618353844,0.13348211348056793,1.0367109775543213,0.09556681662797928,4.582178147000377
151,-0.04046567901968956,0.01598689705133438,1.099534511566162,-0.035474129021167755,22.322373770999548
152,-0.00996504444628954,0.027615239843726158,1.164609670639038,0.006004097871482372,45.94675393899888
153,0.061363667249679565,1.8994910717010498,1.2947561740875244,1.9479072093963623,20.23889998999948
154,-0.008797286078333855,0.5829565525054932,1.0105397701263428,0.5640538930892944,10.923178499999267
155,-0.0300254225730896,0.2583830654621124,1.250666856765747,0.21585097908973694,21.799614236000707
156,-0.0045822011306881905,0.44527196884155273,1.1054341793060303,0.4296354353427887,33.67044610599987
157,-0.042880091816186905,1.3583664894104004,1.1309285163879395,1.304177165031433,44.49957596099921
158,-0.008810571394860744,0.7349151968955994,0.9926085472106934,0.7161785364151001,18.14097968600072
159,0.034497715532779694,2.6088314056396484,1.3319214582443237,2.630009889602661,14.527506880000146
160,-0.018358217552304268,0.5827192068099976,1.1324349641799927,0.553036630153656,25.969041758000458
161,0.040380045771598816,0.6432367563247681,1.3131117820739746,0.6704856753349304,7.5875090310000814
162,-0.002388743218034506,0.34530091285705566,1.2612956762313843,0.3302991986274719,74.64893002799909
163,-0.031917937099933624,0.9666212797164917,1.1761810779571533,0.9229415655136108,13.341273908999938
164,0.007572411559522152,0.8400399684906006,1.1739976406097412,0.8358724117279053,20.09899196600054
165,-0.015480218455195427,0.024611394852399826,1.0860981941223145,-0.0017298050224781036,4.705681446001108
166,-0.02348313108086586,0.29970529675483704,1.0770970582962036,0.26545119285583496,6.816060507999282
167,0.02138826996088028,0.9879851341247559,0.9440109729766846,0.9999333024024963,74.46674310000162
168,-0.0025100973434746265,0.4417264461517334,0.8535076379776001,0.4306812584400177,6.181248599001265
169,-0.03536356985569,0.43140098452568054,1.1623601913452148,0.38441380858421326,15.925613626000995
170,-0.004780733026564121,0.1266612857580185,1.2188655138015747,0.10969189554452896,12.768630693999512
171,-0.01692645624279976,0.3157183825969696,0.9001630544662476,0.2897902727127075,19.373165979999612
172,-0.026413176208734512,0.320865660905838,1.2268316745758057,0.2821841835975647,61.877670211000805
173,-0.035084422677755356,0.1261020302772522,1.0159926414489746,0.08085767924785614,11.34943622299943
174,-0.045899853110313416,0.7670560479164124,1.1279511451721191,0.7098766565322876,26.493853476000368
175,0.013010533526539803,0.0304577499628067,1.2904400825500488,0.030563879758119583,11.209004054999241
176,-0.0316522940993309,0.3176394999027252,1.3055996894836426,0.27293118834495544,10.578067488999295
177,-0.023580409586429596,0.21495188772678375,1.2741680145263672,0.1786297857761383,53.641596456000116
178,0.02484850585460663,0.030290789902210236,1.1883785724639893,0.0432555116713047,50.45680210499995
179,0.020700857043266296,0.7995004653930664,1.0986031293869019,0.8092153072357178,5.004234854999595
180,-0.004867877811193466,0.6039651036262512,1.0240553617477417,0.5888566970825195,9.60510105999856
181,0.013220160268247128,0.39044085144996643,1.1933846473693848,0.39172717928886414,11.813849918000415
182,-0.030536502599716187,0.11689945310354233,1.1728719472885132,0.07463423162698746,40.50213112900019
183,0.026294922456145287,0.9795974493026733,1.1032772064208984,0.9948596358299255,32.60857728099836
184,-0.03610248863697052,1.0418916940689087,0.7867753505706787,0.9979214072227478,14.870088837000367
185,-0.021330438554286957,2.787496566772461,1.0198880434036255,2.755967378616333,14.718448411998907
186,-0.056987784802913666,0.02149016596376896,1.2044451236724854,-0.04754207283258438,29.139715887999046
187,-0.0473073348402977,0.7171505093574524,1.141758918762207,0.6584256291389465,40.997980451998956
188,0.043485723435878754,1.777282476425171,1.3390753269195557,1.8073774576187134,25.640499178000027
189,-0.03419852256774902,0.2506556510925293,1.1644173860549927,0.20481295883655548,8.528992620000281
190,-0.02784256637096405,0.31246674060821533,0.9980236291885376,0.2746439278125763,16.493475019999096
191,-0.024269582703709602,0.21556366980075836,0.8932281732559204,0.18236181139945984,18.77637878799942
192,-0.016080457717180252,0.3948853611946106,1.0247414112091064,0.36855748295783997,59.31480011500025
193,-0.031084027141332626,0.21730799973011017,1.1491427421569824,0.1747325360774994,16.42086197900062
194,-0.020967625081539154,0.6002357602119446,1.1320147514343262,0.5679479837417603,19.17382304899911
195,0.007945986464619637,0.803315281867981,0.9461678266525269,0.8017995953559875,8.872192954000639
196,-0.025908151641488075,1.1791582107543945,1.0712461471557617,1.1425375938415527,24.25758672899974
197,-0.022548671811819077,0.024323415011167526,1.1997618675231934,-0.010222875513136387,42.63270206800007
198,-0.025049466639757156,0.32378721237182617,1.061692237854004,0.2881208062171936,28.283038739000403
199,-0.03710741922259331,0.017726389691233635,0.8945951461791992,-0.028326980769634247,15.670459506000043
200,-0.00893612951040268,0.6450679302215576,0.8370320200920105,0.6277614831924438,14.753289576001407
201,-0.04005284979939461,0.018322637304663658,1.0201181173324585,-0.03193139284849167,57.64668381800038
202,-0.03334416076540947,0.021112725138664246,1.0873879194259644,-0.02310531586408615,6.587608198000453
203,-0.023557666689157486,0.029394155368208885,1.024526596069336,-0.004408776760101318,40.204655502000605
204,-0.04721607640385628,0.21637217700481415,1.095245122909546,0.15820364654064178,9.159494686999096
205,-0.03322212025523186,0.4340718388557434,0.8240182399749756,0.39260953664779663,11.403607050000574
206,-0.017762452363967896,0.1204606220126152,0.8391136527061462,0.09430703520774841,38.92097070899945
207,-0.03369304910302162,0.2970294952392578,1.1633708477020264,0.25170275568962097,6.091886570000497
208,-0.03672455996274948,0.6746251583099365,1.0363658666610718,0.627536952495575,44.6525885079991
209,0.003223240375518799,0.4292405843734741,1.1570507287979126,0.4208933115005493,20.113648348000424
210,-0.011821207590401173,0.9972673654556274,1.3261631727218628,0.9721845388412476,23.394135365000693
211,-0.019795935600996017,1.7454761266708374,0.9689677357673645,1.7159905433654785,37.916993311000624
212,-0.020338352769613266,1.3578126430511475,0.9919314980506897,1.3275550603866577,15.261185416000444
213,-0.02947302535176277,0.02597173862159252,0.9708305597305298,-0.013209592550992966,28.342874964999282
214,0.005937112495303154,1.366068720817566,1.054538369178772,1.3614604473114014,15.119847039000888
215,-0.04711892083287239,0.30456680059432983,1.164634108543396,0.24580152332782745,17.30303871399883
216,-0.028682174161076546,1.034549355506897,1.1270086765289307,0.9945970177650452,42.70107484399887
217,-0.014886738732457161,0.21381394565105438,1.1220625638961792,0.1877065896987915,48.51494128500053
218,-0.021183641627430916,0.5300779938697815,0.9618914127349854,0.49927541613578796,10.972463718000654
219,0.005957040935754776,0.11999552696943283,1.256415843963623,0.11338841170072556,8.65488646599988
220,-0.019549774006009102,0.7880364060401917,1.056046962738037,0.7579261660575867,11.492302020000352
221,-0.049035537987947464,0.5777885317802429,1.1771878004074097,0.5169811248779297,35.08263643200007
222,0.017245296388864517,0.2146187275648117,1.2978218793869019,0.21888580918312073,44.88756362499953
223,-0.02540399879217148,0.21926508843898773,1.1292316913604736,0.1825687736272812,9.676423027000055
224,-0.04191640391945839,1.5910650491714478,1.2254047393798828,1.536894679069519,25.816288866999457
225,-0.04204804450273514,1.012276530265808,1.0853724479675293,0.9593747854232788,5.4094137430001865
226,-0.04077589884400368,0.3109338581562042,1.0728695392608643,0.25942927598953247,55.211755886999526
227,-0.021807007491588593,0.034467168152332306,0.9643536806106567,0.003016623668372631,28.55705906300136
228,-0.05146627873182297,0.4189891219139099,1.1194944381713867,0.3563278913497925,15.960137903000941
229,-0.0424208901822567,0.790177583694458,1.0578587055206299,0.7371781468391418,12.642243066000447
230,-0.02874297834932804,0.4344707131385803,1.0831096172332764,0.39489665627479553,19.574358196001413
231,0.0004221301060169935,0.3027452826499939,1.0169392824172974,0.2929980158805847,33.402010881000024
232,-0.040267765522003174,0.8558898568153381,1.16750967502594,0.8039469718933105,33.701602516001
233,-0.026096245273947716,0.35163336992263794,1.088334560394287,0.31465378403663635,16.190369883999665
234,-0.01791572943329811,1.1125158071517944,0.8874189853668213,1.0857259035110474,20.114001306999853
235,-0.031366150826215744,0.3558974266052246,1.1098803281784058,0.3134324848651886,12.94269684199935
236,-0.04247528687119484,0.030061136931180954,1.187164306640625,-0.02428579330444336,52.703827826000634
237,-0.03546866402029991,0.7578334808349609,1.1122715473175049,0.711242139339447,35.458346176001214
238,-0.027859268710017204,0.4436478912830353,1.1314791440963745,0.40447384119033813,21.143042297000648
239,-0.03506409749388695,0.8954456448554993,0.8841760158538818,0.8515397906303406,9.959092438999505
240,-0.03418189659714699,0.014724882319569588,0.8270444273948669,-0.027727458626031876,29.47377368799971
241,-0.021240735426545143,0.059378959238529205,1.5052387714385986,0.023085838183760643,14.622143243999744
242,-0.055447593331336975,0.9956929087638855,1.2434356212615967,0.9278109669685364,34.79301666900028
243,-0.02226412668824196,0.5825836658477783,0.9723125696182251,0.5505964159965515,23.285733101000005
244,-0.038290418684482574,0.49291282892227173,1.2113289833068848,0.44250911474227905,5.03956491200006
245,-0.008579798974096775,0.01567038521170616,1.2525050640106201,-0.005434463731944561,33.29742552300013
246,0.007498542312532663,0.2185732126235962,1.462273359298706,0.2114490270614624,31.749459038999703
247,-0.031139656901359558,0.6244627237319946,0.991294264793396,0.5834100842475891,32.72967131100086
248,0.012243805453181267,0.395872563123703,1.2010869979858398,0.39610549807548523,11.744916761999775
249,-0.021252989768981934,0.6880487203598022,1.181520938873291,0.6549805402755737,18.991089248998833
250,-0.035487521439790726,0.4104262590408325,0.9554165005683899,0.3653845489025116,27.781735235999804
251,0.05987005680799484,1.9276318550109863,1.4392342567443848,1.973109483718872,26.95567258799929
252,-0.05469583347439766,0.6058182120323181,1.1220667362213135,0.5399016737937927,36.36100450499907
253,-0.03016064688563347,0.019742190837860107,1.093557357788086,-0.021354028955101967,12.210492120999334
254,-0.048752374947071075,0.9783951640129089,1.1237523555755615,0.918405294418335,39.35446469300041
255,-0.01835799030959606,0.11657372862100601,1.3964214324951172,0.0842515230178833,21.118712976998722
256,-0.047369495034217834,0.5465040802955627,1.1876375675201416,0.4872582256793976,15.96085662599944
257,-0.02875860221683979,0.5821665525436401,1.165499210357666,0.5417529940605164,28.703165839000576
258,-0.036632515490055084,0.6684859991073608,1.1008241176605225,0.6208451986312866,13.74997137399987
259,-0.025333678349852562,0.4300379753112793,1.1202130317687988,0.3935021758079529,39.70563940300053
260,-0.01672123186290264,0.3899480402469635,1.136345624923706,0.361863374710083,4.603457197999887
261,-0.013064158149063587,1.077718734741211,1.1469197273254395,1.0531853437423706,46.75025075699887
262,0.0029683373868465424,0.30100542306900024,1.2412939071655273,0.2915608286857605,20.086603167999783
263,-0.006696240045130253,0.691646933555603,1.0458934307098389,0.6744917631149292,4.479924817998835
264,-0.02994844876229763,0.2914849519729614,0.9553147554397583,0.2519833743572235,58.84436307299984
265,0.03643573075532913,0.7191222310066223,1.2864692211151123,0.7426932454109192,13.194440490000488
266,-0.026844970881938934,0.042899467051029205,1.2356599569320679,0.003697897307574749,26.67872706700109
267,0.012211480177938938,0.5245852470397949,1.0504168272018433,0.5262925624847412,23.35123649199886
268,-0.028720011934638023,0.1153833270072937,1.2166160345077515,0.07449715584516525,14.042377520001537
269,0.0007467546965926886,0.2179107666015625,1.2600171566009521,0.2060573548078537,50.65339444700112
270,-0.027757368981838226,0.024688720703125,1.0328378677368164,-0.013397026807069778,5.147836478001409
271,-0.01300009060651064,0.017011310905218124,0.8006829023361206,-0.003995608538389206,47.91581792800025
272,-0.007812235504388809,0.5916574001312256,0.8494330644607544,0.575350821018219,16.574760094999874
273,-0.0419512502849102,1.0314592123031616,1.0784090757369995,0.9787238836288452,10.060717279999153
274,-0.015363749116659164,0.6645346879959106,0.8852202892303467,0.640318751335144,30.035539212000003
275,-0.03393618017435074,0.2256794422864914,0.8084738850593567,0.18365851044654846,27.489568602000872
276,0.034597136080265045,1.00022554397583,1.0589580535888672,1.024233102798462,31.375931522001338
277,-0.023086993023753166,0.3874245285987854,0.9474575519561768,0.3548629581928253,6.074535271000059
278,-0.031228287145495415,0.7608053088188171,0.9959419965744019,0.7196176052093506,6.820287851000103
279,0.018963221460580826,0.20866557955741882,1.264281988143921,0.21498598158359528,55.2924385289989
280,-0.03144599497318268,0.8391931056976318,1.191327452659607,0.7958338260650635,25.961364303000664
281,-0.006624030414968729,0.34204038977622986,0.8922213315963745,0.32649412751197815,26.20774474300015
282,-0.04179186001420021,0.3860955834388733,0.8524990081787109,0.33577874302864075,11.458109713999875
283,-0.007050768472254276,0.3948369026184082,1.0123759508132935,0.3776623606681824,6.941702269999951
284,0.06376451998949051,0.022933322936296463,1.4112379550933838,0.07258546352386475,45.04505710400008
285,-0.017905892804265022,0.5229233503341675,1.005277156829834,0.49496468901634216,50.81640532300116
286,-0.017372284084558487,0.5931180119514465,1.0288140773773193,0.5654575824737549,10.789118296999732
287,0.018522676080465317,0.5697239637374878,1.3242719173431396,0.5750039219856262,24.97839207999823
288,-0.05181736499071121,0.9288588166236877,1.1399073600769043,0.8656423687934875,8.662448004000908
289,-0.031135782599449158,1.006374478340149,1.100096344947815,0.9642376899719238,36.46631402000094
290,-0.026691388338804245,0.6214417815208435,0.9778183698654175,0.5849722027778625,40.76877689199864
291,-0.03046339564025402,0.43016937375068665,1.0928051471710205,0.3887779116630554,9.143628867001098
292,0.011613653041422367,0.02908441051840782,1.3199692964553833,0.02749837003648281,6.182884489000571
293,0.01984805427491665,0.37327641248703003,0.8759472966194153,0.3843649923801422,6.918023930000345
294,-0.0303327739238739,0.4862808287143707,1.1455414295196533,0.4444926381111145,58.489694938001776
295,-0.019989071413874626,1.4853819608688354,0.9130903482437134,1.4562619924545288,33.5378506800007
296,-0.049051012843847275,0.02432895079255104,1.1903959512710571,-0.036626022309064865,8.88624277099916
297,-0.011746108531951904,0.16719020903110504,1.1124087572097778,0.14432001113891602,8.137120437000704
298,0.009540772065520287,0.2600252628326416,1.263875126838684,0.2569272816181183,13.911270390000936
